,calendar,fomc_day,fomc_release,fomc_since_inv,fomc_until_inv,har_ma,numobs,sumabsret,sumautocov,sumbipow,sumpret2,sumret,sumret3,sumret4,sumvolume,vix,vix3m,vvix
2022-03-11,0.019843020691774668,0.012993889479129907,4.673706367465981e-07,0.006066918405096439,0.0030990036100248517,0.3350783571812948,0.001263681840218179,0.17419518034256273,0.04233174223240099,0.0426002771164851,0.030815522419268028,0.10874706906775292,0.019432575724323428,0.0651538487765177,0.08479320502738044,0.022226914987055077,0.018153234931850164,0.013205090796227715
2022-03-14,0.019928326350067898,0.013026850248596875,4.684660314704703e-07,0.006099725204318736,0.003086583607488225,0.33405374965057594,0.0012798308542450072,0.17386389135503807,0.042712795359145385,0.04262904541029837,0.03101177697034882,0.10719938260374624,0.019620295949364302,0.06599668830217285,0.08544539761281861,0.022463752569339215,0.018355095091948246,0.013226344394455712
2022-03-15,0.02002423929852988,0.013087589921900572,4.705701449955637e-07,0.006145275778321192,0.003078458403412223,0.3313958693972478,0.0012982777515751205,0.17281434731821174,0.042952645715245735,0.04260296697071604,0.03091759584169722,0.10868200686745964,0.0201967582456072,0.06712531511173372,0.08529812559840652,0.022581383725635718,0.01862180834003559,0.013176865144119193
2022-03-16,0.020108090050262206,0.014257928566215751,5.295597279564257e-07,0.006152293918390055,0.00306778034999084,0.3301612905466673,0.0013091707223612681,0.17227552153699843,0.042930671756275185,0.04270911887267112,0.03084025270922466,0.10910302760105633,0.020426648237746724,0.06752148427428135,0.08471472691254954,0.02250052585470163,0.018797682416052695,0.013123256114827063
2022-03-17,0.01999993057293481,0.01437114091947623,5.255405037948091e-07,0.006122342019703181,0.0030568569881695815,0.3301014458659697,0.0013174943256082706,0.17237700074432533,0.04303969022490144,0.042979705129842005,0.03102958101570035,0.10826474220985863,0.02048490550617622,0.06785540604337253,0.08452075879375173,0.022376659243006275,0.018905556126926733,0.013196258729773045
2022-03-18,0.019814921753046815,0.01449587377442814,5.218557381993399e-07,0.006141511207453102,0.003054726310332062,0.3301330941341207,0.0013239209118043153,0.17263430825822285,0.04282094777708733,0.04326477071908489,0.031178182639488527,0.1080427057773957,0.020519380405231474,0.06804921038463455,0.08397965845094398,0.022248020454623846,0.019008449448148394,0.013289795738215265
2022-03-21,0.019842462242940846,0.014501309007729614,5.233831353989999e-07,0.006200788644974229,0.0030683264577948586,0.3296680602897614,0.0013408469433634398,0.1723501329175803,0.04322915574417553,0.04333478262980945,0.0313010492580338,0.10740321614336269,0.020928229894774254,0.06855693799286805,0.08352787645406687,0.02213887757959614,0.019242715777807267,0.01336470863822587
2022-03-22,0.02014334311921163,0.014688793981673836,5.314590643266087e-07,0.006325773902013024,0.0031154717199983074,0.3272380157831537,0.0013731651710714467,0.1715177270722192,0.04306152310042964,0.043379370090371835,0.03125031454649934,0.10792798014550319,0.02148470677793457,0.06990670767780315,0.08347149740174818,0.02201680478387976,0.01974068210899006,0.01335759115843489
2022-03-23,0.020316404012069432,0.014762776910595162,5.354390772903186e-07,0.006386222763714419,0.0031287131251191316,0.3250212647043386,0.0013956490667486028,0.17098108636524986,0.04308791556466855,0.04340033007669723,0.031289164176893876,0.10917062743773039,0.021715112864400286,0.07067943349184362,0.08336663063629388,0.021885366395436746,0.020019515869401927,0.013393251099720933
2022-03-24,0.020385917035822928,0.013663373985707751,4.812770666099153e-07,0.006415000072050227,0.0031302016743679347,0.3239002421450443,0.0014159655788879425,0.1706965639952273,0.043399749884540706,0.0434792292107527,0.03142886450259973,0.11028848080326438,0.02190904158092333,0.07124027643044549,0.08301049669273765,0.02186371770080332,0.020206681428612656,0.013565716001145088
2022-03-25,0.02055633125248128,0.013418460474165483,4.815383920819097e-07,0.006454625244553422,0.0031227701878698833,0.32507020433437905,0.001425298617452283,0.17145480252773485,0.043109258748078895,0.04309063013891042,0.031195727147998783,0.10961804842906306,0.021952515222546896,0.07101693735927896,0.08295922184256245,0.02188087255112657,0.020208576308543724,0.013465238074861729
2022-03-28,0.02032994598858879,0.013136389483677152,4.803840294818895e-07,0.006402604093978748,0.0030776383712027107,0.32646787104111713,0.0014317668473785479,0.17233695606868457,0.04263683952062963,0.0428716825798842,0.03097884672126355,0.10956311390397097,0.02186534554565358,0.07055945299763346,0.08306869226921376,0.021813998686283254,0.02015563462608047,0.01330274087072988
2022-03-29,0.02021372692020941,0.013060352105742468,4.777303225776672e-07,0.006340270979027513,0.0030139952101485143,0.32774353703635817,0.0014399523770665288,0.17278380085655543,0.042232448410249465,0.042503386181435635,0.030643904311990617,0.11010665622518308,0.02176350712933973,0.0701270937533287,0.08277927704032478,0.021872462024252904,0.02012891922366492,0.013246232484799562
2022-03-30,0.020269070369680744,0.013162885604639673,4.815653308088001e-07,0.00637446946663338,0.0029862375639141264,0.3274106270977481,0.001466246202349098,0.1726108022957429,0.0411998429489166,0.042364572562057216,0.030844694521972665,0.11103201778697423,0.021745940906220392,0.07063869790646866,0.08222876732931372,0.021967553528134957,0.020375218520282255,0.013321873823620538
2022-03-31,0.02074293560113777,0.013162678509618417,4.816872008258641e-07,0.006361661242690928,0.0029409032878532537,0.3275362630877403,0.0014801068890511774,0.17312438915234282,0.04085151554439597,0.04225703252928665,0.03062283184665626,0.11143768104745379,0.02163198917105999,0.0706488247389114,0.08161623987934341,0.021853292366334265,0.020426313755558975,0.013304859663363758
2022-04-01,0.020389241305649175,0.013254056324447651,4.852157974620416e-07,0.006397862432772436,0.002933009357333575,0.3264313531502283,0.0015032199868728416,0.17291720719642734,0.04106921445155163,0.04249639466772688,0.03065928764520101,0.1121947938695045,0.02160793633334205,0.07118558085817349,0.08105516561923744,0.02190322435979503,0.020604760237358816,0.01339720698858045
2022-04-04,0.02018123124700184,0.013320162022741553,4.861402034175e-07,0.006397511945848065,0.002925461253627013,0.32762185194059895,0.0015183057149783996,0.17427987239985235,0.04090751352736865,0.04270123849688717,0.03051064158244672,0.11026245200243696,0.021198368634345967,0.07114008733838403,0.08097341572436817,0.021948223590390246,0.020658273503873857,0.013454902934646604
2022-04-05,0.02025025816371065,0.013427988114659744,4.882865886277555e-07,0.006402770157265755,0.002928867726995174,0.32631001390313225,0.0015371490793653498,0.17403582576104107,0.04118492202479608,0.04276261440076025,0.030601265597957585,0.11129548583276296,0.021338279582521224,0.07146839139114622,0.08037133916607471,0.021849308993050376,0.02075691350019892,0.013478118317973227
2022-04-06,0.02030230178637251,0.013458197578784699,4.875529131634027e-07,0.006360785379959885,0.0029215114347094593,0.3256053943515991,0.0015442587333922963,0.17380908680444196,0.04133697268060411,0.04275576921791067,0.030440841036703227,0.11193095727959551,0.021218317577560007,0.07143242054838124,0.08090040166893803,0.021805780972009515,0.020694030901488216,0.013482484494636458
2022-04-07,0.020365942657838434,0.013586417777060088,4.903927959699665e-07,0.006359507154125061,0.002943493929046878,0.324795569475,0.0015592064803555156,0.17417149162211634,0.041056868332680414,0.04303283980796453,0.03051878051329909,0.11168983256782633,0.021100843272446976,0.07150680693350916,0.08113936222552444,0.02181444742368786,0.020805460794090114,0.013552638640632907
2022-04-08,0.020208774411131235,0.013632262424331965,4.902497764952076e-07,0.006328758087648282,0.0029554870743874343,0.32545213452403116,0.0015633169810367906,0.17419079762276352,0.04042074018508438,0.04276966089407646,0.030400426630802176,0.11210046650695109,0.021037353171948395,0.07172042186008949,0.08111624204186066,0.02181350109622407,0.020799161798781357,0.013490004439074992
2022-04-11,0.020229697137914053,0.013685240784996763,4.903318484140271e-07,0.006311332762230459,0.0029742179466067495,0.32609435139227927,0.001570781417855622,0.17422593443886072,0.040193291786277216,0.04241589302590319,0.030167196493095124,0.11257985148819663,0.02085586530634572,0.0717690590090331,0.08079469872141934,0.02185879570383325,0.02078900797768885,0.013484294275615389
2022-04-12,0.02015782789838011,0.013650663742993598,4.88689209255158e-07,0.006288615831845541,0.0029688781251063353,0.32602836613495734,0.0015722568214972601,0.17376898727018655,0.040582437153795885,0.042452367345375636,0.0298621008320932,0.11314545822171851,0.020811180469727412,0.07165108150507607,0.08092212760359212,0.02191641338725354,0.02073103134807108,0.013489717619120385
2022-04-13,0.020233030097579714,0.013648796034265522,4.88413636749475e-07,0.006304719780233872,0.0029709504114229126,0.32690053864767077,0.001575328444734273,0.17427200541116578,0.04021372549960227,0.04231600312764126,0.02959799734502183,0.11320892460618452,0.020571138943634302,0.07159090794706054,0.08045544700172347,0.021930680886155768,0.020751426250734308,0.013457891151531941
2022-04-14,0.020202554523719655,0.013656254022115871,4.884436062996739e-07,0.006340339190003669,0.002975633699241337,0.32697198279276835,0.0015802295796919369,0.17415285934316807,0.0402693945816962,0.04218153554204495,0.029698862467866252,0.11317580424220261,0.02043502475536377,0.07173512663122351,0.08050179890811025,0.02190483643495141,0.020777056838149028,0.013440218004076783
2022-04-18,0.02017540108190232,0.013739329361308068,4.911805456868771e-07,0.0064295327316950205,0.0029945698525170174,0.32628870102824065,0.001597107731738475,0.17358611586496617,0.04063581523942235,0.04195298105300606,0.029477504336188884,0.11334831223088292,0.020598808764517668,0.07224723314158069,0.08062989393139308,0.021924354779704166,0.020906076545726363,0.013467771144664487
2022-04-19,0.02025253989655104,0.013804810466345713,4.931795805794289e-07,0.006513191450522298,0.0030093466737122344,0.32518034523761236,0.0016114541062945311,0.17318791511217127,0.04077369498581723,0.041803302600847886,0.02951572689087528,0.11393600770811319,0.020659116365418208,0.07249107587306305,0.08077479814618291,0.02182278788315226,0.021047415681629673,0.013615977742110394
2022-04-20,0.020326738029057875,0.013863545109614683,4.949695540597634e-07,0.006592045484311583,0.0030208297881334284,0.3247007425192608,0.001622687426491943,0.17205257771722,0.040881976767736146,0.04168889839291185,0.029726242758605602,0.11455026252918363,0.0208842311004608,0.07269736944646359,0.08060757614740895,0.021811206358052976,0.021197370952746694,0.013775204502785389
2022-04-21,0.020261528043590743,0.013847648438157563,4.940582767368799e-07,0.006638032805493879,0.003013929504000677,0.3241770591292936,0.0016241891265994803,0.17098715082522276,0.04167874031935811,0.04173651639145289,0.02998969863163405,0.11534109455837803,0.021112258590735178,0.07242077415499835,0.08071876692038735,0.02155625174551794,0.021213807065513818,0.013682059691388871
2022-04-22,0.02046071524332523,0.013811403838407394,4.923947506899612e-07,0.006674300041087659,0.0030000808097191837,0.3241015139856329,0.001622406032967804,0.17010853012143637,0.0418874764542262,0.04198537792078707,0.03042824798309271,0.11583498330257733,0.021187072924626262,0.07184389434627655,0.08076470112861496,0.021446750113262133,0.021191148256080147,0.0136509051031295
2022-04-25,0.020464806375711075,0.01369622258013256,4.879436805505572e-07,0.006673522074406266,0.0029670973005104994,0.3252061487932144,0.0016088985071084458,0.1697920218705074,0.042233400861588735,0.04197609874543959,0.030640062580354465,0.1155837689964469,0.021373959739827184,0.07131239553626278,0.0805217070178975,0.021339100873258444,0.021068132332864316,0.013542167870788874
2022-04-26,0.020211369880656648,0.01360548996437371,4.843764208087057e-07,0.006686554603548141,0.0029370280643958163,0.32559792621436134,0.0015981872294526245,0.16927144443763006,0.041807436424949336,0.042001772163626966,0.030412048958094892,0.11764826636598871,0.02126426568554569,0.07069056977463636,0.08035761784481919,0.02133645195050421,0.020998965856755192,0.013574120204240326
2022-04-27,0.019979331726625638,0.013533629338153476,4.8150438397964e-07,0.006708762321875663,0.002907803555629824,0.32645957689278954,0.0015909262478852066,0.16890410986793958,0.04206637997576595,0.04190010467962381,0.030307375254914688,0.11813493718318333,0.021261926734670693,0.07039375954195165,0.0799322152017886,0.021379079858876313,0.020982946885018217,0.013556653228923925
2022-04-28,0.019906201465169113,0.013522696784376988,4.80772008050554e-07,0.006763003437260522,0.0028888834394715955,0.3258653551811793,0.0015899231583004307,0.16790831875227655,0.042453991919690896,0.041999695874494355,0.030317694304069984,0.1192928996853476,0.02134325592350685,0.07023645008703301,0.07984918173593394,0.021449259677259185,0.021094140082849253,0.013518567719772447
2022-04-29,0.020407028398663315,0.013473627055344993,4.786290357031235e-07,0.006797748350235646,0.0028644251912019647,0.32614572215666776,0.0015827685003391761,0.16739459002179222,0.04235648234487374,0.04160946241314637,0.030092135349429023,0.11941838047092948,0.02153214005749123,0.06976406539908153,0.08027158331766195,0.021601866095027986,0.02112545468908512,0.013562041559992912
2022-05-02,0.020376885862147472,0.013354341993603578,4.740106926030662e-07,0.006797489414058111,0.0028269978087449832,0.326646221611934,0.0015664216294417484,0.1668221920756889,0.04259923928921695,0.04167536284459985,0.030442642692919596,0.11977605656062458,0.02128825288683611,0.06923978695732481,0.08017253909435999,0.021754499185579614,0.021053544381878623,0.013607051700348502
2022-05-03,0.02019026621575102,0.013334264742046145,4.7293582291819503e-07,0.0068478473083073985,0.0028338235104692967,0.32758373155623033,0.0015625832329878937,0.16635298366223183,0.04279247065543131,0.04151325557481852,0.03025964318765328,0.1193601924046392,0.02134248797268157,0.06902301962863673,0.08024686107695386,0.021946740442619753,0.02117321014650743,0.013636145746211383
2022-05-04,0.020127090460056552,0.014153535292668029,5.144135914099471e-07,0.006851126551528258,0.002826444876024421,0.3272075330355263,0.0015481234851383095,0.16539210951425368,0.042390393579000936,0.0416854015978446,0.03033337536207365,0.12159981332769226,0.021232726151310846,0.06816215901809831,0.07989509406267806,0.02190437560112694,0.02116555859192911,0.013524625079458246
2022-05-05,0.02013998125094926,0.014273371707036648,5.107349766574426e-07,0.006865355640964354,0.0027980148882966677,0.32677643390185335,0.001542148128410142,0.1643592666768482,0.042276641490336046,0.04193363857457502,0.030448866546148843,0.12336113713188894,0.021238005347862063,0.06762786067478302,0.07964527324679324,0.021996308929640582,0.021203146941672104,0.013514038186964877
